sigla,iata,nombre,municipio,departamento,categoria,latitud,longitud,propietario,explotador,longitud_pista,ancho_pista,pbmo,elevacion,resolucion,fecha_construccion,fecha_vigencia,clase,tipo,numero_vuelos_origen,gcd_departamento,gcd_municipio,Ano
TTM,TTM,TABLON DE TAMARA,Támara,Casanare,Aeródromo,5.7267,-72.1006,AEROCIVIL,AEROCIVIL,2578.0,1.0,12202.0,1650.0,"  644,000",1967-06-05,,2C,Aerocivil,27.0,85,85400,2015
TTM,TTM,TABLON DE TAMARA,Támara,Casanare,Aeródromo,5.7267,-72.1006,AEROCIVIL,AEROCIVIL,4101.0,1.0,12202.0,1650.0,"  644,000",1967-06-05,,2C,Privado,51.0,85,85400,2016
UIB,UIB,EL CARAÑO,Quibdó,Chocó,Nacional,5.6908,-76.6412,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,2178.0,34.0,63196.0,192.0,"  522,000",1968-07-03,,3C,Aerocivil,9141.0,27,27001,2014
UIB,UIB,EL CARAÑO,Quibdó,Chocó,Nacional,5.6908,-76.6412,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,2850.0,46.0,63196.0,192.0,"  522,000",1968-07-03,,3C,Fumigación,6540.0,27,27001,2015
UIB,UIB,EL CARAÑO,Quibdó,Chocó,Nacional,5.6908,-76.6412,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,3107.0,76.0,63196.0,192.0,"  522,000",1968-07-03,,3C,Privado,250.0,27,27001,2016
URR,URR,ALI PIEDRAHITA,Urrao,Antioquia,Regional,6.3273,-76.1409,AEROCIVIL,AEROCIVIL,1607.0,20.0,,6104.0,"  551,000",1968-07-10,,2A,Público,5832.0,5,5847,2014
URR,URR,ALI PIEDRAHITA,Urrao,Antioquia,Regional,6.3273,-76.1409,AEROCIVIL,AEROCIVIL,2004.0,32.0,,6104.0,"  551,000",1968-07-10,,2A,Público,11081.0,5,5847,2015
URR,URR,ALI PIEDRAHITA,Urrao,Antioquia,Regional,6.3273,-76.1409,AEROCIVIL,AEROCIVIL,2141.0,51.0,,6104.0,"  551,000",1968-07-10,,2A,Privado,15970.0,5,5847,2016
VGP,VGZ,CANANGUCHAL,Villagarzón,Putumayo,Regional,0.9785,-76.6064,AEROCIVIL,AEROCIVIL,907.0,26.0,,397.0," 1270,000",1972-05-09,,3B,Fumigación,2409.0,86,86885,2014
VGP,VGZ,CANANGUCHAL,Villagarzón,Putumayo,Regional,0.9785,-76.6064,AEROCIVIL,AEROCIVIL,36.0,30.0,,397.0," 1270,000",1972-05-09,,3B,Público,2285.0,86,86885,2015
VGP,VGZ,CANANGUCHAL,Villagarzón,Putumayo,Regional,0.9785,-76.6064,AEROCIVIL,AEROCIVIL,34.0,57.0,,397.0," 1270,000",1972-05-09,,3B,Público,111.0,86,86885,2016
VUP,VUP,ALFONSO LOPEZ PUMAREJO,Valledupar,Cesar,Nacional,10.4351,-73.2494,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,2775.0,17.0,,450.0,"  352,000",1968-05-17,,4C,Privado,7787.0,20,20001,2014
VUP,VUP,ALFONSO LOPEZ PUMAREJO,Valledupar,Cesar,Nacional,10.4351,-73.2494,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,5510.0,7.0,,450.0,"  352,000",1968-05-17,,4C,Fumigación,4620.0,20,20001,2015
VUP,VUP,ALFONSO LOPEZ PUMAREJO,Valledupar,Cesar,Nacional,10.4351,-73.2494,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,8800.0,0.0,,450.0,"  352,000",1968-05-17,,4C,Público,4098.0,20,20001,2016
VVC,VVC,VANGUARDIA,Villavicencio,Meta,Nacional,4.1684,-73.6147,AEROCIVIL,AEROCIVIL,3677.0,40.0,,1366.0,"  499,000",1968-06-12,,3C,Privado,145368.0,50,50001,2014
VVC,VVC,VANGUARDIA,Villavicencio,Meta,Nacional,4.1684,-73.6147,AEROCIVIL,AEROCIVIL,3916.0,69.0,,1366.0,"  499,000",1968-06-12,,3C,Aerocivil,171576.0,50,50001,2015
VVC,VVC,VANGUARDIA,Villavicencio,Meta,Nacional,4.1684,-73.6147,AEROCIVIL,AEROCIVIL,7266.0,112.0,,1366.0,"  499,000",1968-06-12,,3C,Público,258273.0,50,50001,2016
VVU,,SANTA ISABEL,Villavicencio,Meta,Aeródromo,3.9873,-73.2091,EFA LTDA.,EFA LTDA.,502.0,14.0,2000.0,689.0," 2634,000",2012-05-24,,1A,Fumigación,1.0,50,50001,2014
VVU,,SANTA ISABEL,Villavicencio,Meta,Aeródromo,3.9873,-73.2091,EFA LTDA.,EFA LTDA.,214.0,27.0,2000.0,689.0," 2634,000",2012-05-24,,1A,Fumigación,1.0,50,50001,2015
VVU,,SANTA ISABEL,Villavicencio,Meta,Aeródromo,3.9873,-73.2091,EFA LTDA.,EFA LTDA.,29.0,50.0,2000.0,689.0," 2634,000",2012-05-24,,1A,Público,2.0,50,50001,2016
YAP,,YAPIMA,Mitú,Vaupés,Aeródromo,1.0825,-69.4914,RESGUARDO INDIGENA,GOBERNACION DEL VAUPES,550.0,17.0,2300.0,600.0," 3423,000",1997-09-16,,1A,Fumigación,2.0,97,97001,2014
YAP,,YAPIMA,Mitú,Vaupés,Aeródromo,1.0825,-69.4914,RESGUARDO INDIGENA,GOBERNACION DEL VAUPES,930.0,27.0,2300.0,600.0," 3423,000",1997-09-16,,1A,Aerocivil,2.0,97,97001,2015
YAP,,YAPIMA,Mitú,Vaupés,Aeródromo,1.0825,-69.4914,RESGUARDO INDIGENA,GOBERNACION DEL VAUPES,1196.0,50.0,2300.0,600.0," 3423,000",1997-09-16,,1A,Fumigación,4.0,97,97001,2016
YOP,,TROMPILLOS,Yopal,Casanare,Aeródromo,5.0932,-72.1807,ALEXANDER RIVERA,CELTA LTDA.,779.0,18.0,2000.0,623.0," 4736,000",2013-09-06,,1A,Fumigación,1.0,85,85001,2014
YOP,,TROMPILLOS,Yopal,Casanare,Aeródromo,5.0932,-72.1807,ALEXANDER RIVERA,CELTA LTDA.,567.0,20.0,2000.0,623.0," 4736,000",2013-09-06,,1A,Privado,1.0,85,85001,2015
YOP,,TROMPILLOS,Yopal,Casanare,Aeródromo,5.0932,-72.1807,ALEXANDER RIVERA,CELTA LTDA.,55.0,24.0,2000.0,623.0," 4736,000",2013-09-06,,1A,Fumigación,1.0,85,85001,2016
YPL,,CIENAGA,Yopal,Casanare,Aeródromo,5.2481,-72.8686,ALVARO MALAVER,SER.FUM.AER.CAS-SFA,953.0,10.0,2000.0,609.0," 4216,000",2014-08-06,2017-09-04,1A,Público,39.0,85,85001,2014
YPL,,CIENAGA,Yopal,Casanare,Aeródromo,5.2481,-72.8686,ALVARO MALAVER,SER.FUM.AER.CAS-SFA,1576.0,12.0,2000.0,609.0," 4216,000",2014-08-06,2017-09-04,1A,Público,39.0,85,85001,2015
YPL,,CIENAGA,Yopal,Casanare,Aeródromo,5.2481,-72.8686,ALVARO MALAVER,SER.FUM.AER.CAS-SFA,2454.0,16.0,2000.0,609.0," 4216,000",2014-08-06,2017-09-04,1A,Público,39.0,85,85001,2016
YPP,,GERMAN ALBERTO,Yopal,Casanare,Aeródromo,5.1875,-72.3191,JOSE NELSON PEREZ R.,CELTA LTDA.,747.0,10.0,2000.0,735.0," 4511,000",2012-08-16,2015-09-07,1A,Público,22.0,85,85001,2014
YPP,,GERMAN ALBERTO,Yopal,Casanare,Aeródromo,5.1875,-72.3191,JOSE NELSON PEREZ R.,CELTA LTDA.,455.0,8.0,2000.0,735.0," 4511,000",2012-08-16,2015-09-07,1A,Público,27.0,85,85001,2015
YPP,,GERMAN ALBERTO,Yopal,Casanare,Aeródromo,5.1875,-72.3191,JOSE NELSON PEREZ R.,CELTA LTDA.,218.0,8.0,2000.0,735.0," 4511,000",2012-08-16,2015-09-07,1A,Fumigación,46.0,85,85001,2016
ZPS,AZT,GUILLERMO GOMEZ ORTIZ,Zapatoca,Santander,Aeródromo,6.7674,-73.2846,MUNICIPIO,MUNICIPIO,902.0,28.0,2300.0,5918.0,"   11,000",1968-01-09,,1A,Aerocivil,39.0,68,68895,2014
ZPS,AZT,GUILLERMO GOMEZ ORTIZ,Zapatoca,Santander,Aeródromo,6.7674,-73.2846,MUNICIPIO,MUNICIPIO,1465.0,48.0,2300.0,5918.0,"   11,000",1968-01-09,,1A,Fumigación,54.0,68,68895,2015
ZPS,AZT,GUILLERMO GOMEZ ORTIZ,Zapatoca,Santander,Aeródromo,6.7674,-73.2846,MUNICIPIO,MUNICIPIO,2150.0,66.0,2300.0,5918.0,"   11,000",1968-01-09,,1A,Fumigación,97.0,68,68895,2016
7FU,,LA ESCONDIDA,Puerto Gaitán,Meta,Aeródromo,4.6108,-71.1935,PALMAS SICARARE S.A.S.,COSARGO S.A.S.,1305.0,33.0,5000.0,564.0," 1843,000",2013-04-26,2016-05-07,1A,Fumigación,19.0,50,50568,2017
7FU,,LA ESCONDIDA,Puerto Gaitán,Meta,Aeródromo,4.6108,-71.1935,PALMAS SICARARE S.A.S.,COSARGO S.A.S.,1532.0,64.0,5000.0,564.0," 1843,000",2013-04-26,2016-05-07,1A,Privado,13.0,50,50568,2018
7FW,,MORICHITO,Hato Corozal,Casanare,Aeródromo,5.9188,-71.7932,CARMEN NARANJO,ROBERTO C. RIAÑO P.,962.0,22.0,3500.0,720.0," 2220,000",2009-05-07,,1A,Fumigación,0.0,85,85125,2017
7FW,,MORICHITO,Hato Corozal,Casanare,Aeródromo,5.9188,-71.7932,CARMEN NARANJO,ROBERTO C. RIAÑO P.,1799.0,33.0,3500.0,720.0," 2220,000",2009-05-07,,1A,Público,0.0,85,85125,2018
7FX,,CAROLINA DEL PRINCIPE,Carolina,Antioquia,Aeródromo,6.7248,-75.2909,MUNICIPIO,MUNICIPIO,144.0,3.0,1000.0,6004.0," 6470,000",2013-11-19,,1A,Privado,0.0,5,5150,2017
7FX,,CAROLINA DEL PRINCIPE,Carolina,Antioquia,Aeródromo,6.7248,-75.2909,MUNICIPIO,MUNICIPIO,36.0,1.0,1000.0,6004.0," 6470,000",2013-11-19,,1A,Privado,0.0,5,5150,2018
7FY,,DUBAI,Ayapel,Córdoba,Aeródromo,8.296,-75.0307,ANDRES D. LONDOÑO T.,ANDRES D. LONDOÑO T.,405.0,16.0,500.0,82.0," 1212,000",2013-03-20,,1A,Público,0.0,23,23068,2017
7FY,,DUBAI,Ayapel,Córdoba,Aeródromo,8.296,-75.0307,ANDRES D. LONDOÑO T.,ANDRES D. LONDOÑO T.,487.0,22.0,500.0,82.0," 1212,000",2013-03-20,,1A,Público,0.0,23,23068,2018
7GA,,BARU - HIDROPUERTO,Cartagena de Indias,Bolívar,Aeródromo,10.2321,-75.5877,MAURICIO E. VASQUEZ M.,EL MISMO,849.0,38.0,500.0,0.0," 6067,000",2012-10-25,2015-11-07,1A,Privado,0.0,13,13001,2017
7GA,,BARU - HIDROPUERTO,Cartagena de Indias,Bolívar,Aeródromo,10.2321,-75.5877,MAURICIO E. VASQUEZ M.,EL MISMO,1515.0,47.0,500.0,0.0," 6067,000",2012-10-25,2015-11-07,1A,Aerocivil,0.0,13,13001,2018
7GB,,LA CAROLINA,El Paso,Cesar,Aeródromo,9.528,-73.7866,JORGE AGUDELO RESTREPO,JORGE AGUDELO REST.,96.0,13.0,500.0,690.0," 5474,000",2009-10-06,,UL,Privado,0.0,20,20250,2017
7GB,,LA CAROLINA,El Paso,Cesar,Aeródromo,9.528,-73.7866,JORGE AGUDELO RESTREPO,JORGE AGUDELO REST.,44.0,19.0,500.0,690.0," 5474,000",2009-10-06,,UL,Fumigación,0.0,20,20250,2018
7GC,,SAN FELIPE DEL PAUTO,Trinidad,Casanare,Aeródromo,5.2032,-70.8951,AGRAS S.A.S,AGRAS S.A.S,1174.0,5.0,3000.0,3125.0," 4505,000",2012-08-16,,1A,Fumigación,227.0,85,85430,2017
7GC,,SAN FELIPE DEL PAUTO,Trinidad,Casanare,Aeródromo,5.2032,-70.8951,AGRAS S.A.S,AGRAS S.A.S,1506.0,0.0,3000.0,3125.0," 4505,000",2012-08-16,,1A,Público,284.0,85,85430,2018
7GD,,VELASQUEZ,Puerto Boyacá,Boyacá,Aeródromo,5.9482,-74.4575,FAC,MANSAROVAR,1351.0,14.0,10000.0,617.0," 2135,000",2013-05-16,,3C,Privado,3833.0,15,15572,2017
7GD,,VELASQUEZ,Puerto Boyacá,Boyacá,Aeródromo,5.9482,-74.4575,FAC,MANSAROVAR,644.0,4.0,10000.0,617.0," 2135,000",2013-05-16,,3C,Aerocivil,7230.0,15,15572,2018
7GF,,LA UNION,Paz de Ariporo,Casanare,Aeródromo,5.6283,-70.7032,MARTHA Y. VARGAS DE R.,GEOPARK CUERVA,434.0,3.0,3500.0,335.0," 2136,000",2013-05-16,,1A,Aerocivil,880.0,85,85250,2017
7GF,,LA UNION,Paz de Ariporo,Casanare,Aeródromo,5.6283,-70.7032,MARTHA Y. VARGAS DE R.,GEOPARK CUERVA,148.0,3.0,3500.0,335.0," 2136,000",2013-05-16,,1A,Público,875.0,85,85250,2018
7GG,,LA ILUSION,Maní,Casanare,Aeródromo,4.5805,-72.4282,SIGRA S.A.,SIGRA S.A.,119.0,10.0,3500.0,574.0," 1944,000",2013-05-03,2016-05-10,1A,Aerocivil,3.0,85,85139,2017
7GG,,LA ILUSION,Maní,Casanare,Aeródromo,4.5805,-72.4282,SIGRA S.A.,SIGRA S.A.,34.0,6.0,3500.0,574.0," 1944,000",2013-05-03,2016-05-10,1A,Privado,5.0,85,85139,2018
7GH,,LA VENTUROSA,Puerto Carreño,Vichada,Aeródromo,6.1391,-68.7779,MUNICIPIO,GOBERNACION,1685.0,23.0,9500.0,246.0," 6782,000",2013-12-05,,1A,Fumigación,66.0,99,99001,2017
7GH,,LA VENTUROSA,Puerto Carreño,Vichada,Aeródromo,6.1391,-68.7779,MUNICIPIO,GOBERNACION,2095.0,35.0,9500.0,246.0," 6782,000",2013-12-05,,1A,Privado,108.0,99,99001,2018
7GI,,GUAYABAL DEL CRAVO,Orocué,Casanare,Aeródromo,4.7223,-71.5943,KLAUS PUTH ARANGUREN,KLAUS PUTH ARANGUREN,1453.0,22.0,2500.0,442.0," 3710,000",2013-07-24,2016-08-01,1A,Privado,1.0,85,85230,2017
7GI,,GUAYABAL DEL CRAVO,Orocué,Casanare,Aeródromo,4.7223,-71.5943,KLAUS PUTH ARANGUREN,KLAUS PUTH ARANGUREN,2150.0,43.0,2500.0,442.0," 3710,000",2013-07-24,2016-08-01,1A,Aerocivil,1.0,85,85230,2018
7GK,,LAS VIOLETAS- CA,Castilla la Nueva,Meta,Aeródromo,3.8519,-73.7286,FRANCELINA CADENA,AEROCLUB DEL META,138.0,6.0,500.0,609.0," 4132,000",2010-08-19,,UL,Fumigación,0.0,50,50150,2017
7GK,,LAS VIOLETAS- CA,Castilla la Nueva,Meta,Aeródromo,3.8519,-73.7286,FRANCELINA CADENA,AEROCLUB DEL META,43.0,3.0,500.0,609.0," 4132,000",2010-08-19,,UL,Privado,0.0,50,50150,2018
7GN,,LOS MANGOS,Ayapel,Córdoba,Aeródromo,8.2956,-75.0987,MANUEL LOPEZ ORTEGA,MANUEL LOPEZ ORTEGA,163.0,11.0,500.0,90.0," 5190,000",2013-09-24,,UL,Aerocivil,0.0,23,23068,2017
7GN,,LOS MANGOS,Ayapel,Córdoba,Aeródromo,8.2956,-75.0987,MANUEL LOPEZ ORTEGA,MANUEL LOPEZ ORTEGA,52.0,11.0,500.0,90.0," 5190,000",2013-09-24,,UL,Público,0.0,23,23068,2018
7HA,,EL CONDOR,Flandes,Tolima,Aeródromo,4.2595,-74.8308,AEROTURBO DE COLOMBIA,LUIS FDO. BARRETO CAVIEDES,55.0,1.0,500.0,992.0," 5730,000",2012-10-09,2015-12-03,UL,Privado,0.0,73,73275,2017
7HA,,EL CONDOR,Flandes,Tolima,Aeródromo,4.2595,-74.8308,AEROTURBO DE COLOMBIA,LUIS FDO. BARRETO CAVIEDES,16.0,1.0,500.0,992.0," 5730,000",2012-10-09,2015-12-03,UL,Aerocivil,0.0,73,73275,2018
7HB,,HOTEL SAN DIEGO,Puerto Gaitán,Meta,Aeródromo,3.7693,-71.8179,MADYGAN S.A.S.,MADYGAN S.A.S.,1034.0,31.0,4000.0,725.0," 6730,000",2012-11-26,2015-12-03,2A,Fumigación,136.0,50,50568,2017
7HB,,HOTEL SAN DIEGO,Puerto Gaitán,Meta,Aeródromo,3.7693,-71.8179,MADYGAN S.A.S.,MADYGAN S.A.S.,1647.0,60.0,4000.0,725.0," 6730,000",2012-11-26,2015-12-03,2A,Privado,256.0,50,50568,2018
7HC,,EL CAFUCHE,La Primavera,Vichada,Aeródromo,5.3152,-70.0184,ANDRES CARVAJAL MOLINA,ANDRES CARVAJAL MOLINA,480.0,17.0,4000.0,384.0," 3826,000",2013-07-30,2016-08-01,1A,Fumigación,2.0,99,99524,2017
7HC,,EL CAFUCHE,La Primavera,Vichada,Aeródromo,5.3152,-70.0184,ANDRES CARVAJAL MOLINA,ANDRES CARVAJAL MOLINA,363.0,12.0,4000.0,384.0," 3826,000",2013-07-30,2016-08-01,1A,Aerocivil,3.0,99,99524,2018
7HE,,GUACHARACAS (COLOMBAIMA),Beltrán,Cundinamarca,Aeródromo,4.7371,-74.8021,EMPRESA GUACHARACAS,CCA. LTDA,271.0,3.0,3000.0,797.0," 5920,000",2012-10-19,,1A,Fumigación,1.0,25,25086,2017
7HE,,GUACHARACAS (COLOMBAIMA),Beltrán,Cundinamarca,Aeródromo,4.7371,-74.8021,EMPRESA GUACHARACAS,CCA. LTDA,218.0,1.0,3000.0,797.0," 5920,000",2012-10-19,,1A,Aerocivil,1.0,25,25086,2018
7HF,,GAVILAN DE LA PASCUA,La Primavera,Vichada,Aeródromo,5.1166,-70.3806,RESGUARDO INDIGENA ORIPGA,RES. INDIGENA ORIPGA,593.0,27.0,3500.0,419.0," 7257,000",2012-12-20,,1A,Privado,27.0,99,99524,2017
7HF,,GAVILAN DE LA PASCUA,La Primavera,Vichada,Aeródromo,5.1166,-70.3806,RESGUARDO INDIGENA ORIPGA,RES. INDIGENA ORIPGA,356.0,29.0,3500.0,419.0," 7257,000",2012-12-20,,1A,Fumigación,5.0,99,99524,2018
7HG,,DOROTEA B1,Paz de Ariporo,Casanare,Aeródromo,5.5122,-71.0248,NEW GRANADA ENERGY,NEW GRANADA ENERGY,1306.0,29.0,,404.0," 2362,000",2013-05-27,,2A,Público,1565.0,85,85250,2017
7HG,,DOROTEA B1,Paz de Ariporo,Casanare,Aeródromo,5.5122,-71.0248,NEW GRANADA ENERGY,NEW GRANADA ENERGY,2213.0,33.0,,404.0," 2362,000",2013-05-27,,2A,Fumigación,3045.0,85,85250,2018
7HH,,HORIZONTES,Piedecuesta,Santander,Aeródromo,7.0017,-73.1037,DESARROLLOS METROPOLITANOS,DESARROLLOS METROPOLITANOS,721.0,1.0,3500.0,4195.0," 5186,000",2013-09-24,,1A,Fumigación,0.0,68,68547,2017
7HH,,HORIZONTES,Piedecuesta,Santander,Aeródromo,7.0017,-73.1037,DESARROLLOS METROPOLITANOS,DESARROLLOS METROPOLITANOS,1270.0,1.0,3500.0,4195.0," 5186,000",2013-09-24,,1A,Aerocivil,0.0,68,68547,2018
7HJ,,MACOLLA,Maní,Casanare,Aeródromo,4.7713,-72.0714,GRAMERCY S.A.S.,AGROPECUARIA CACOLLA S.A.S.,943.0,32.0,5000.0,548.0," 2134,000",2013-05-16,,1A,Privado,20.0,85,85139,2017
7HJ,,MACOLLA,Maní,Casanare,Aeródromo,4.7713,-72.0714,GRAMERCY S.A.S.,AGROPECUARIA CACOLLA S.A.S.,242.0,45.0,5000.0,548.0," 2134,000",2013-05-16,,1A,Público,37.0,85,85139,2018
7HK,,MULETOS- CA,Maní,Casanare,Aeródromo,4.5549,-72.1753,MULETOS S.A.S.,MULETOS S.A.S.,472.0,6.0,500.0,790.0," 2142,000",2013-05-16,,UL,Fumigación,0.0,85,85139,2017
7HK,,MULETOS- CA,Maní,Casanare,Aeródromo,4.5549,-72.1753,MULETOS S.A.S.,MULETOS S.A.S.,551.0,1.0,500.0,790.0," 2142,000",2013-05-16,,UL,Fumigación,0.0,85,85139,2018
7HL,,LA MAPORA,Pore,Casanare,Aeródromo,5.6459,-71.9887,PAULA ANDREA CANO A.,PAULA ANDREA CANO,87.0,9.0,500.0,497.0," 2199,000",2013-05-17,,1A,Fumigación,0.0,85,85263,2017
7HL,,LA MAPORA,Pore,Casanare,Aeródromo,5.6459,-71.9887,PAULA ANDREA CANO A.,PAULA ANDREA CANO,1.0,8.0,500.0,497.0," 2199,000",2013-05-17,,1A,Público,0.0,85,85263,2018
7HM,,LLANO CAUCHO,Cumaribo,Vichada,Aeródromo,4.4355,-70.6954,AGROINDUSTRIALES DEL ORIENTE,AGROINVERSIONES DEL ORIENTE S.A.S,1548.0,23.0,12000.0,434.0," 5189,000",2013-09-24,,1A,Privado,13.0,99,99773,2017
7HM,,LLANO CAUCHO,Cumaribo,Vichada,Aeródromo,4.4355,-70.6954,AGROINDUSTRIALES DEL ORIENTE,AGROINVERSIONES DEL ORIENTE S.A.S,3052.0,31.0,12000.0,434.0," 5189,000",2013-09-24,,1A,Privado,14.0,99,99773,2018
7HN,,ARMENIA,Paz de Ariporo,Casanare,Aeródromo,5.787,-70.1835,LUIS JOSE CALA LOPEZ,LUIS JOSE CALA LOPEZ,446.0,23.0,3000.0,380.0," 4734,000",2013-09-06,,1A,Privado,0.0,85,85250,2017
7HN,,ARMENIA,Paz de Ariporo,Casanare,Aeródromo,5.787,-70.1835,LUIS JOSE CALA LOPEZ,LUIS JOSE CALA LOPEZ,394.0,43.0,3000.0,380.0," 4734,000",2013-09-06,,1A,Fumigación,0.0,85,85250,2018
7HR,,RANCHO COLIBRI - CA,Roldanillo,Valle del Cauca,Aeródromo,4.4586,-76.1258,HENRY D. F. ORTIZ SILVA,HENRY D. F. ORTIZ SILVA,210.0,11.0,500.0,3083.0," 7091,000",2013-12-19,2017-01-09,1A,Público,0.0,76,76622,2017
7HR,,RANCHO COLIBRI - CA,Roldanillo,Valle del Cauca,Aeródromo,4.4586,-76.1258,HENRY D. F. ORTIZ SILVA,HENRY D. F. ORTIZ SILVA,94.0,21.0,500.0,3083.0," 7091,000",2013-12-19,2017-01-09,1A,Aerocivil,0.0,76,76622,2018
7NP,,EL CAIRANO,Santa Catalina,Bolívar,Aeródromo,10.7124,-75.2649,CARLOS E. GUERRERO,ENRIQUE MORALES NUÑEZ,263.0,12.0,400.0,30.0,"  998,000",2012-03-01,,UL,Aerocivil,0.0,13,13673,2017
7NP,,EL CAIRANO,Santa Catalina,Bolívar,Aeródromo,10.7124,-75.2649,CARLOS E. GUERRERO,ENRIQUE MORALES NUÑEZ,411.0,15.0,400.0,30.0,"  998,000",2012-03-01,,UL,Aerocivil,0.0,13,13673,2018
7NR,,NUEVA ROMA,Plato,Magdalena,Aeródromo,9.968,-74.3303,JORGE SOLANO RECIO,JORGE SOLANO RECIO,657.0,7.0,3000.0,462.0," 4503,000",2012-08-16,,1A,Aerocivil,1.0,47,47555,2017
7NR,,NUEVA ROMA,Plato,Magdalena,Aeródromo,9.968,-74.3303,JORGE SOLANO RECIO,JORGE SOLANO RECIO,887.0,1.0,3000.0,462.0," 4503,000",2012-08-16,,1A,Privado,2.0,47,47555,2018
7NS,,JAGUAR,Puerto Gaitán,Meta,Aeródromo,4.2161,-72.0275,CEPCOLSA,CEPCOLSA,1506.0,40.0,,650.0," 4940,000",2012-09-06,2015-10-10,2B,Público,1590.0,50,50568,2017
7NS,,JAGUAR,Puerto Gaitán,Meta,Aeródromo,4.2161,-72.0275,CEPCOLSA,CEPCOLSA,2199.0,70.0,,650.0," 4940,000",2012-09-06,2015-10-10,2B,Fumigación,2713.0,50,50568,2018
7NT,,OCELOTE,Puerto Gaitán,Meta,Aeródromo,4.2751,-71.6123,HOCOL S.A.,HOCOL S.A.,1701.0,27.0,,690.0," 5922,000",2012-10-19,,2B,Aerocivil,1057.0,50,50568,2017
7NT,,OCELOTE,Puerto Gaitán,Meta,Aeródromo,4.2751,-71.6123,HOCOL S.A.,HOCOL S.A.,2407.0,33.0,,690.0," 5922,000",2012-10-19,,2B,Público,685.0,50,50568,2018
9AB,,GETSEMANI,Hato Corozal,Casanare,Aeródromo,6.1506,-70.0294,MUNICIPIO,MUNICIPIO,1226.0,25.0,2000.0,304.0," 2220,000",2004-06-10,,1A,Privado,62.0,85,85125,2017
9AB,,GETSEMANI,Hato Corozal,Casanare,Aeródromo,6.1506,-70.0294,MUNICIPIO,MUNICIPIO,2362.0,37.0,2000.0,304.0," 2220,000",2004-06-10,,1A,Público,48.0,85,85125,2018
9AD,,URACA - CA.,Puerto Colombia,Atlántico,Aeródromo,11.0062,-74.9224,NORA CARVAJALINO,ALAS DEL CARIBE,358.0,0.0,800.0,204.0," 5624,000",2013-10-11,2016-11-12,UL,Fumigación,0.0,8,8573,2017
9AD,,URACA - CA.,Puerto Colombia,Atlántico,Aeródromo,11.0062,-74.9224,NORA CARVAJALINO,ALAS DEL CARIBE,692.0,0.0,800.0,204.0," 5624,000",2013-10-11,2016-11-12,UL,Privado,0.0,8,8573,2018
9AH,,SAN ROQUE  - CA.,San Pedro,Valle del Cauca,Aeródromo,4.0039,-76.2209,IRMA HERNANDEZ DE M.,JAKOB OLIVIER,407.0,5.0,400.0,3366.0," 5622,000",2013-10-11,,UL,Aerocivil,0.0,76,76670,2017
9AH,,SAN ROQUE  - CA.,San Pedro,Valle del Cauca,Aeródromo,4.0039,-76.2209,IRMA HERNANDEZ DE M.,JAKOB OLIVIER,642.0,3.0,400.0,3366.0," 5622,000",2013-10-11,,UL,Fumigación,0.0,76,76670,2018
9AJ,,SAN LUIS DE PACA,Mitú,Vaupés,Aeródromo,0.8744,-70.3464,RESGUARDO INDIGENA,GOBERNACION DEL VAUPES,645.0,17.0,1650.0,590.0," 3423,000",1997-09-16,,1A,Público,8.0,97,97001,2017
9AJ,,SAN LUIS DE PACA,Mitú,Vaupés,Aeródromo,0.8744,-70.3464,RESGUARDO INDIGENA,GOBERNACION DEL VAUPES,1155.0,19.0,1650.0,590.0," 3423,000",1997-09-16,,1A,Aerocivil,8.0,97,97001,2018
9AK,,CANANARI,Mitú,Vaupés,Aeródromo,0.545,-70.9286,RESGUARDO INDIGENA,GOBERNACION DEL VAUPES,817.0,24.0,1650.0,780.0," 3423,000",1997-09-16,,1A,Aerocivil,214.0,97,97001,2017
9AK,,CANANARI,Mitú,Vaupés,Aeródromo,0.545,-70.9286,RESGUARDO INDIGENA,GOBERNACION DEL VAUPES,955.0,34.0,1650.0,780.0," 3423,000",1997-09-16,,1A,Fumigación,350.0,97,97001,2018
9AN,,MARAREY,Orocué,Casanare,Aeródromo,4.8281,-71.0808,JULIAN VALENCIA I. Y OTROS,JULIAN VALENCIA I. Y OTROS,51.0,20.0,4800.0,498.0," 2001,000",2013-05-08,2016-05-09,1A,Público,172.0,85,85230,2017
9AN,,MARAREY,Orocué,Casanare,Aeródromo,4.8281,-71.0808,JULIAN VALENCIA I. Y OTROS,JULIAN VALENCIA I. Y OTROS,12.0,33.0,4800.0,498.0," 2001,000",2013-05-08,2016-05-09,1A,Privado,68.0,85,85230,2018
9AO,,SANTA CLARA,Sabanalarga,Casanare,Aeródromo,4.4172,-72.7744,ARMANDO SANCHEZ M.,TAES LTDA.,597.0,3.0,2500.0,610.0," 2137,000",2013-05-16,,1A,Aerocivil,30.0,85,85300,2017
