SupplierTransactionID,SupplierID,TransactionTypeID,PurchaseOrderID,PaymentMethodID,SupplierInvoiceNumber,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
202929,4,7,NULL,4,NULL,2015-03-02,0.00,0.00,-5428492.20,0.00,2015-03-02,1,5,2015-03-02 09:00:00.0000000
202930,7,7,NULL,4,NULL,2015-03-02,0.00,0.00,-2223312.15,0.00,2015-03-02,1,5,2015-03-02 09:00:00.0000000
203105,4,5,1307,4,5935,2015-03-03,951360.00,142704.00,1094064.00,0.00,2015-03-09,1,11,2015-03-09 09:00:00.0000000
203109,7,5,1308,4,5089,2015-03-03,390086.20,58512.93,448599.13,0.00,2015-03-09,1,11,2015-03-09 09:00:00.0000000
203524,4,5,1309,4,8588,2015-03-04,954588.00,143188.20,1097776.20,0.00,2015-03-09,1,11,2015-03-09 09:00:00.0000000
203528,7,5,1310,4,7587,2015-03-04,393096.90,58964.54,452061.44,0.00,2015-03-09,1,11,2015-03-09 09:00:00.0000000
203856,4,5,1311,4,3942,2015-03-05,956544.00,143481.60,1100025.60,0.00,2015-03-09,1,11,2015-03-09 09:00:00.0000000
203860,7,5,1312,4,8636,2015-03-05,394202.60,59130.39,453332.99,0.00,2015-03-09,1,11,2015-03-09 09:00:00.0000000
204233,4,5,1313,4,6598,2015-03-06,959238.00,143885.70,1103123.70,0.00,2015-03-09,1,11,2015-03-09 09:00:00.0000000
204237,7,5,1314,4,7323,2015-03-06,393785.80,59067.87,452853.67,0.00,2015-03-09,1,11,2015-03-09 09:00:00.0000000
204726,4,5,1315,4,1092,2015-03-09,960930.00,144139.50,1105069.50,0.00,2015-03-09,1,11,2015-03-09 09:00:00.0000000
204730,7,5,1316,4,3345,2015-03-09,393436.70,59015.51,452452.21,0.00,2015-03-09,1,11,2015-03-09 09:00:00.0000000
204734,4,5,1317,4,3139,2015-03-09,1212.00,181.80,1393.80,0.00,2015-03-09,1,11,2015-03-09 09:00:00.0000000
204736,7,5,1318,4,5894,2015-03-09,422.40,63.36,485.76,0.00,2015-03-09,1,11,2015-03-09 09:00:00.0000000
204737,4,7,NULL,4,NULL,2015-03-09,0.00,0.00,-5501452.80,0.00,2015-03-09,1,11,2015-03-09 09:00:00.0000000
204738,7,7,NULL,4,NULL,2015-03-09,0.00,0.00,-2259785.20,0.00,2015-03-09,1,11,2015-03-09 09:00:00.0000000
204988,4,5,1319,4,8868,2015-03-10,962478.00,144371.70,1106849.70,0.00,2015-03-16,1,20,2015-03-16 09:00:00.0000000
204992,7,5,1320,4,5443,2015-03-10,392757.20,58913.58,451670.78,0.00,2015-03-16,1,20,2015-03-16 09:00:00.0000000
205440,4,5,1321,4,4201,2015-03-11,963918.00,144587.70,1108505.70,0.00,2015-03-16,1,20,2015-03-16 09:00:00.0000000
205444,7,5,1322,4,1073,2015-03-11,392313.10,58846.97,451160.07,0.00,2015-03-16,1,20,2015-03-16 09:00:00.0000000
205969,4,5,1323,4,2708,2015-03-12,966264.00,144939.60,1111203.60,0.00,2015-03-16,1,20,2015-03-16 09:00:00.0000000
205973,7,5,1324,4,505,2015-03-12,394979.90,59246.99,454226.89,0.00,2015-03-16,1,20,2015-03-16 09:00:00.0000000
206365,4,5,1325,4,8845,2015-03-13,965610.00,144841.50,1110451.50,0.00,2015-03-16,1,20,2015-03-16 09:00:00.0000000
206369,7,5,1326,4,693,2015-03-13,395493.30,59324.00,454817.30,0.00,2015-03-16,1,20,2015-03-16 09:00:00.0000000
206964,4,5,1327,4,7379,2015-03-16,964986.00,144747.90,1109733.90,0.00,2015-03-16,1,20,2015-03-16 09:00:00.0000000
206968,7,5,1328,4,818,2015-03-16,397248.40,59587.26,456835.66,0.00,2015-03-16,1,20,2015-03-16 09:00:00.0000000
206972,4,5,1329,4,2430,2015-03-16,1608.00,241.20,1849.20,0.00,2015-03-16,1,20,2015-03-16 09:00:00.0000000
206974,7,5,1330,4,9657,2015-03-16,384.00,57.60,441.60,0.00,2015-03-16,1,20,2015-03-16 09:00:00.0000000
206975,4,7,NULL,4,NULL,2015-03-16,0.00,0.00,-5548593.60,0.00,2015-03-16,1,20,2015-03-16 09:00:00.0000000
206976,7,7,NULL,4,NULL,2015-03-16,0.00,0.00,-2269152.30,0.00,2015-03-16,1,20,2015-03-16 09:00:00.0000000
207375,4,5,1331,4,8397,2015-03-17,968736.00,145310.40,1114046.40,0.00,2015-03-23,1,20,2015-03-23 09:00:00.0000000
207379,7,5,1332,4,3035,2015-03-17,396535.60,59480.34,456015.94,0.00,2015-03-23,1,20,2015-03-23 09:00:00.0000000
207656,4,5,1333,4,9248,2015-03-18,968856.00,145328.40,1114184.40,0.00,2015-03-23,1,20,2015-03-23 09:00:00.0000000
207660,7,5,1334,4,8519,2015-03-18,397336.00,59600.40,456936.40,0.00,2015-03-23,1,20,2015-03-23 09:00:00.0000000
207853,4,5,1335,4,5979,2015-03-19,969510.00,145426.50,1114936.50,0.00,2015-03-23,1,20,2015-03-23 09:00:00.0000000
207857,7,5,1336,4,3903,2015-03-19,397339.60,59600.94,456940.54,0.00,2015-03-23,1,20,2015-03-23 09:00:00.0000000
208264,4,5,1337,4,8294,2015-03-20,972924.00,145938.60,1118862.60,0.00,2015-03-23,1,20,2015-03-23 09:00:00.0000000
208268,7,5,1338,4,1698,2015-03-20,397562.50,59634.38,457196.88,0.00,2015-03-23,1,20,2015-03-23 09:00:00.0000000
208729,4,5,1339,4,1153,2015-03-23,973872.00,146080.80,1119952.80,0.00,2015-03-23,1,20,2015-03-23 09:00:00.0000000
208733,7,5,1340,4,5968,2015-03-23,398547.70,59782.16,458329.86,0.00,2015-03-23,1,20,2015-03-23 09:00:00.0000000
208736,4,5,1341,4,7175,2015-03-23,1848.00,277.20,2125.20,0.00,2015-03-23,1,20,2015-03-23 09:00:00.0000000
208740,7,5,1342,4,553,2015-03-23,1118.60,167.79,1286.39,0.00,2015-03-23,1,20,2015-03-23 09:00:00.0000000
208741,4,7,NULL,4,NULL,2015-03-23,0.00,0.00,-5584107.90,0.00,2015-03-23,1,20,2015-03-23 09:00:00.0000000
208742,7,7,NULL,4,NULL,2015-03-23,0.00,0.00,-2286706.01,0.00,2015-03-23,1,20,2015-03-23 09:00:00.0000000
209069,4,5,1343,4,7339,2015-03-24,977664.00,146649.60,1124313.60,0.00,2015-03-30,1,20,2015-03-30 09:00:00.0000000
209073,7,5,1344,4,8962,2015-03-24,402046.00,60306.90,462352.90,0.00,2015-03-30,1,20,2015-03-30 09:00:00.0000000
209570,4,5,1345,4,938,2015-03-25,979428.00,146914.20,1126342.20,0.00,2015-03-30,1,20,2015-03-30 09:00:00.0000000
209574,7,5,1346,4,8074,2015-03-25,403839.50,60575.93,464415.43,0.00,2015-03-30,1,20,2015-03-30 09:00:00.0000000
210037,4,5,1347,4,181,2015-03-26,983166.00,147474.90,1130640.90,0.00,2015-03-30,1,20,2015-03-30 09:00:00.0000000
210041,7,5,1348,4,1084,2015-03-26,404821.00,60723.15,465544.15,0.00,2015-03-30,1,20,2015-03-30 09:00:00.0000000
210284,4,5,1349,4,8417,2015-03-27,983202.00,147480.30,1130682.30,0.00,2015-03-30,1,20,2015-03-30 09:00:00.0000000
210288,7,5,1350,4,1601,2015-03-27,404309.20,60646.38,464955.58,0.00,2015-03-30,1,20,2015-03-30 09:00:00.0000000
211031,4,5,1351,4,2679,2015-03-30,984402.00,147660.30,1132062.30,0.00,2015-03-30,1,20,2015-03-30 09:00:00.0000000
211035,7,5,1352,4,2615,2015-03-30,404418.90,60662.84,465081.74,0.00,2015-03-30,1,20,2015-03-30 09:00:00.0000000
211039,4,5,1353,4,7371,2015-03-30,3126.00,468.90,3594.90,0.00,2015-03-30,1,20,2015-03-30 09:00:00.0000000
211041,7,5,1354,4,9273,2015-03-30,3400.00,510.00,3910.00,0.00,2015-03-30,1,20,2015-03-30 09:00:00.0000000
211042,4,7,NULL,4,NULL,2015-03-30,0.00,0.00,-5647636.20,0.00,2015-03-30,1,20,2015-03-30 09:00:00.0000000
211043,7,7,NULL,4,NULL,2015-03-30,0.00,0.00,-2326259.80,0.00,2015-03-30,1,20,2015-03-30 09:00:00.0000000
211363,4,5,1355,4,9572,2015-03-31,985980.00,147897.00,1133877.00,0.00,2015-04-06,1,2,2015-04-06 09:00:00.0000000
211367,7,5,1356,4,5378,2015-03-31,407841.00,61176.15,469017.15,0.00,2015-04-06,1,2,2015-04-06 09:00:00.0000000
211591,4,5,1357,4,6480,2015-04-01,985014.00,147752.10,1132766.10,0.00,2015-04-06,1,2,2015-04-06 09:00:00.0000000
211595,7,5,1358,4,1782,2015-04-01,407281.70,61092.26,468373.96,0.00,2015-04-06,1,2,2015-04-06 09:00:00.0000000
211794,4,5,1359,4,6543,2015-04-02,983958.00,147593.70,1131551.70,0.00,2015-04-06,1,2,2015-04-06 09:00:00.0000000
211798,7,5,1360,4,2276,2015-04-02,406722.40,61008.36,467730.76,0.00,2015-04-06,1,2,2015-04-06 09:00:00.0000000
212208,4,5,1361,4,4736,2015-04-03,986496.00,147974.40,1134470.40,0.00,2015-04-06,1,2,2015-04-06 09:00:00.0000000
212212,7,5,1362,4,3081,2015-04-03,407120.80,61068.12,468188.92,0.00,2015-04-06,1,2,2015-04-06 09:00:00.0000000
212987,4,5,1363,4,8253,2015-04-06,988608.00,148291.20,1136899.20,0.00,2015-04-06,1,2,2015-04-06 09:00:00.0000000
212991,7,5,1364,4,8946,2015-04-06,408124.20,61218.63,469342.83,0.00,2015-04-06,1,2,2015-04-06 09:00:00.0000000
212996,4,5,1365,4,1404,2015-04-06,2532.00,379.80,2911.80,0.00,2015-04-06,1,2,2015-04-06 09:00:00.0000000
212998,7,5,1366,4,9337,2015-04-06,537.60,80.64,618.24,0.00,2015-04-06,1,2,2015-04-06 09:00:00.0000000
212999,4,7,NULL,4,NULL,2015-04-06,0.00,0.00,-5672476.20,0.00,2015-04-06,1,2,2015-04-06 09:00:00.0000000
213000,7,7,NULL,4,NULL,2015-04-06,0.00,0.00,-2343271.86,0.00,2015-04-06,1,2,2015-04-06 09:00:00.0000000
213359,4,5,1367,4,9788,2015-04-07,991032.00,148654.80,1139686.80,0.00,2015-04-13,1,20,2015-04-13 09:00:00.0000000
213363,7,5,1368,4,7893,2015-04-07,407910.60,61186.59,469097.19,0.00,2015-04-13,1,20,2015-04-13 09:00:00.0000000
213747,4,5,1369,4,8697,2015-04-08,994914.00,149237.10,1144151.10,0.00,2015-04-13,1,20,2015-04-13 09:00:00.0000000
213751,7,5,1370,4,6631,2015-04-08,408725.80,61308.87,470034.67,0.00,2015-04-13,1,20,2015-04-13 09:00:00.0000000
214083,4,5,1371,4,3120,2015-04-09,995670.00,149350.50,1145020.50,0.00,2015-04-13,1,20,2015-04-13 09:00:00.0000000
214087,7,5,1372,4,7493,2015-04-09,410890.20,61633.53,472523.73,0.00,2015-04-13,1,20,2015-04-13 09:00:00.0000000
214491,4,5,1373,4,7094,2015-04-10,998802.00,149820.30,1148622.30,0.00,2015-04-13,1,20,2015-04-13 09:00:00.0000000
214495,7,5,1374,4,4951,2015-04-10,412621.40,61893.21,474514.61,0.00,2015-04-13,1,20,2015-04-13 09:00:00.0000000
215220,4,5,1375,4,4837,2015-04-13,999258.00,149888.70,1149146.70,0.00,2015-04-13,1,20,2015-04-13 09:00:00.0000000
215224,7,5,1376,4,9037,2015-04-13,414156.80,62123.52,476280.32,0.00,2015-04-13,1,20,2015-04-13 09:00:00.0000000
215228,4,5,1377,4,8866,2015-04-13,2268.00,340.20,2608.20,0.00,2015-04-13,1,20,2015-04-13 09:00:00.0000000
215231,7,5,1378,4,4834,2015-04-13,1195.60,179.34,1374.94,0.00,2015-04-13,1,20,2015-04-13 09:00:00.0000000
215232,4,7,NULL,4,NULL,2015-04-13,0.00,0.00,-5729235.60,0.00,2015-04-13,1,20,2015-04-13 09:00:00.0000000
215233,7,7,NULL,4,NULL,2015-04-13,0.00,0.00,-2363825.46,0.00,2015-04-13,1,20,2015-04-13 09:00:00.0000000
215547,4,5,1379,4,1694,2015-04-14,1001610.00,150241.50,1151851.50,0.00,2015-04-20,1,7,2015-04-20 09:00:00.0000000
215551,7,5,1380,4,683,2015-04-14,415318.00,62297.70,477615.70,0.00,2015-04-20,1,7,2015-04-20 09:00:00.0000000
216075,4,5,1381,4,6275,2015-04-15,1003086.00,150462.90,1153548.90,0.00,2015-04-20,1,7,2015-04-20 09:00:00.0000000
216079,7,5,1382,4,372,2015-04-15,416321.20,62448.18,478769.38,0.00,2015-04-20,1,7,2015-04-20 09:00:00.0000000
216542,4,5,1383,4,8080,2015-04-16,1004334.00,150650.10,1154984.10,0.00,2015-04-20,1,7,2015-04-20 09:00:00.0000000
216546,7,5,1384,4,4547,2015-04-16,416412.70,62461.91,478874.61,0.00,2015-04-20,1,7,2015-04-20 09:00:00.0000000
216994,4,5,1385,4,7822,2015-04-17,1006764.00,151014.60,1157778.60,0.00,2015-04-20,1,7,2015-04-20 09:00:00.0000000
216998,7,5,1386,4,5669,2015-04-17,417164.10,62574.62,479738.72,0.00,2015-04-20,1,7,2015-04-20 09:00:00.0000000
217376,4,5,1387,4,4322,2015-04-20,1006596.00,150989.40,1157585.40,0.00,2015-04-20,1,7,2015-04-20 09:00:00.0000000
217380,7,5,1388,4,2977,2015-04-20,419072.30,62860.85,481933.15,0.00,2015-04-20,1,7,2015-04-20 09:00:00.0000000
217383,4,5,1389,4,3383,2015-04-20,1284.00,192.60,1476.60,0.00,2015-04-20,1,7,2015-04-20 09:00:00.0000000
217384,4,7,NULL,4,NULL,2015-04-20,0.00,0.00,-5777225.10,0.00,2015-04-20,1,7,2015-04-20 09:00:00.0000000
217385,7,7,NULL,4,NULL,2015-04-20,0.00,0.00,-2396931.56,0.00,2015-04-20,1,7,2015-04-20 09:00:00.0000000
217670,4,5,1390,4,953,2015-04-21,1008696.00,151304.40,1160000.40,0.00,2015-04-27,1,2,2015-04-27 09:00:00.0000000
217674,7,5,1391,4,4705,2015-04-21,420908.90,63136.34,484045.24,0.00,2015-04-27,1,2,2015-04-27 09:00:00.0000000
218172,4,5,1392,4,4257,2015-04-22,1010304.00,151545.60,1161849.60,0.00,2015-04-27,1,2,2015-04-27 09:00:00.0000000
218176,7,5,1393,4,6011,2015-04-22,423425.90,63513.89,486939.79,0.00,2015-04-27,1,2,2015-04-27 09:00:00.0000000
218504,4,5,1394,4,2455,2015-04-23,1012596.00,151889.40,1164485.40,0.00,2015-04-27,1,2,2015-04-27 09:00:00.0000000
218508,7,5,1395,4,684,2015-04-23,423097.00,63464.55,486561.55,0.00,2015-04-27,1,2,2015-04-27 09:00:00.0000000
218977,4,5,1396,4,2211,2015-04-24,1017696.00,152654.40,1170350.40,0.00,2015-04-27,1,2,2015-04-27 09:00:00.0000000
218981,7,5,1397,4,5923,2015-04-24,425835.30,63875.30,489710.60,0.00,2015-04-27,1,2,2015-04-27 09:00:00.0000000
219551,4,5,1398,4,1089,2015-04-27,1018728.00,152809.20,1171537.20,0.00,2015-04-27,1,2,2015-04-27 09:00:00.0000000
219555,7,5,1399,4,7429,2015-04-27,427319.60,64097.94,491417.54,0.00,2015-04-27,1,2,2015-04-27 09:00:00.0000000
219557,4,5,1400,4,8951,2015-04-27,168.00,25.20,193.20,0.00,2015-04-27,1,2,2015-04-27 09:00:00.0000000
219559,7,5,1401,4,8902,2015-04-27,192.00,28.80,220.80,0.00,2015-04-27,1,2,2015-04-27 09:00:00.0000000
219560,4,7,NULL,4,NULL,2015-04-27,0.00,0.00,-5828416.20,0.00,2015-04-27,1,2,2015-04-27 09:00:00.0000000
219561,7,7,NULL,4,NULL,2015-04-27,0.00,0.00,-2438895.52,0.00,2015-04-27,1,2,2015-04-27 09:00:00.0000000
219914,4,5,1402,4,5531,2015-04-28,1019160.00,152874.00,1172034.00,0.00,2015-05-04,1,17,2015-05-04 09:00:00.0000000
219918,7,5,1403,4,5379,2015-04-28,427212.00,64081.80,491293.80,0.00,2015-05-04,1,17,2015-05-04 09:00:00.0000000
220295,4,5,1404,4,9229,2015-04-29,1018836.00,152825.40,1171661.40,0.00,2015-05-04,1,17,2015-05-04 09:00:00.0000000
220299,7,5,1405,4,6585,2015-04-29,431193.50,64679.03,495872.53,0.00,2015-05-04,1,17,2015-05-04 09:00:00.0000000
220759,4,5,1406,4,8152,2015-04-30,1020990.00,153148.50,1174138.50,0.00,2015-05-04,1,17,2015-05-04 09:00:00.0000000
220763,7,5,1407,4,5822,2015-04-30,432888.20,64933.23,497821.43,0.00,2015-05-04,1,17,2015-05-04 09:00:00.0000000
221198,4,5,1408,4,7108,2015-05-01,1025202.00,153780.30,1178982.30,0.00,2015-05-04,1,17,2015-05-04 09:00:00.0000000
221202,7,5,1409,4,1722,2015-05-01,433195.20,64979.28,498174.48,0.00,2015-05-04,1,17,2015-05-04 09:00:00.0000000
221863,4,5,1410,4,1895,2015-05-04,1026762.00,154014.30,1180776.30,0.00,2015-05-04,1,17,2015-05-04 09:00:00.0000000
221867,7,5,1411,4,8605,2015-05-04,432943.10,64941.47,497884.57,0.00,2015-05-04,1,17,2015-05-04 09:00:00.0000000
221868,4,7,NULL,4,NULL,2015-05-04,0.00,0.00,-5877592.50,0.00,2015-05-04,1,17,2015-05-04 09:00:00.0000000
221869,7,7,NULL,4,NULL,2015-05-04,0.00,0.00,-2481046.81,0.00,2015-05-04,1,17,2015-05-04 09:00:00.0000000
222207,4,5,1412,4,2041,2015-05-05,1027956.00,154193.40,1182149.40,0.00,2015-05-11,1,13,2015-05-11 09:00:00.0000000
222211,7,5,1413,4,3351,2015-05-05,437022.50,65553.38,502575.88,0.00,2015-05-11,1,13,2015-05-11 09:00:00.0000000
222692,4,5,1414,4,2098,2015-05-06,1030350.00,154552.50,1184902.50,0.00,2015-05-11,1,13,2015-05-11 09:00:00.0000000
222696,7,5,1415,4,1937,2015-05-06,438983.80,65847.57,504831.37,0.00,2015-05-11,1,13,2015-05-11 09:00:00.0000000
222968,4,5,1416,4,8394,2015-05-07,1031754.00,154763.10,1186517.10,0.00,2015-05-11,1,13,2015-05-11 09:00:00.0000000
222972,7,5,1417,4,469,2015-05-07,439614.50,65942.18,505556.68,0.00,2015-05-11,1,13,2015-05-11 09:00:00.0000000
223250,4,5,1418,4,4001,2015-05-08,1034880.00,155232.00,1190112.00,0.00,2015-05-11,1,13,2015-05-11 09:00:00.0000000
223254,7,5,1419,4,8272,2015-05-08,440255.80,66038.37,506294.17,0.00,2015-05-11,1,13,2015-05-11 09:00:00.0000000
223890,4,5,1420,4,2656,2015-05-11,1034268.00,155140.20,1189408.20,0.00,2015-05-11,1,13,2015-05-11 09:00:00.0000000
223894,7,5,1421,4,4577,2015-05-11,440599.00,66089.85,506688.85,0.00,2015-05-11,1,13,2015-05-11 09:00:00.0000000
223899,4,5,1422,4,6648,2015-05-11,2538.00,380.70,2918.70,0.00,2015-05-11,1,13,2015-05-11 09:00:00.0000000
223901,7,5,1423,4,2209,2015-05-11,665.00,99.75,764.75,0.00,2015-05-11,1,13,2015-05-11 09:00:00.0000000
223902,4,7,NULL,4,NULL,2015-05-11,0.00,0.00,-5936007.90,0.00,2015-05-11,1,13,2015-05-11 09:00:00.0000000
223903,7,7,NULL,4,NULL,2015-05-11,0.00,0.00,-2526711.70,0.00,2015-05-11,1,13,2015-05-11 09:00:00.0000000
224092,4,5,1424,4,7553,2015-05-12,1037370.00,155605.50,1192975.50,0.00,2015-05-18,1,20,2015-05-18 09:00:00.0000000
224096,7,5,1425,4,2280,2015-05-12,440216.70,66032.51,506249.21,0.00,2015-05-18,1,20,2015-05-18 09:00:00.0000000
224509,4,5,1426,4,1850,2015-05-13,1038810.00,155821.50,1194631.50,0.00,2015-05-18,1,20,2015-05-18 09:00:00.0000000
224513,7,5,1427,4,2651,2015-05-13,441009.90,66151.49,507161.39,0.00,2015-05-18,1,20,2015-05-18 09:00:00.0000000
224734,4,5,1428,4,1884,2015-05-14,1037646.00,155646.90,1193292.90,0.00,2015-05-18,1,20,2015-05-18 09:00:00.0000000
224738,7,5,1429,4,1066,2015-05-14,442468.30,66370.25,508838.55,0.00,2015-05-18,1,20,2015-05-18 09:00:00.0000000
225144,4,5,1430,4,9947,2015-05-15,1039320.00,155898.00,1195218.00,0.00,2015-05-18,1,20,2015-05-18 09:00:00.0000000
225148,7,5,1431,4,775,2015-05-15,443082.30,66462.35,509544.65,0.00,2015-05-18,1,20,2015-05-18 09:00:00.0000000
225776,4,5,1432,4,4674,2015-05-18,1042104.00,156315.60,1198419.60,0.00,2015-05-18,1,20,2015-05-18 09:00:00.0000000
225780,7,5,1433,4,9155,2015-05-18,445583.00,66837.45,512420.45,0.00,2015-05-18,1,20,2015-05-18 09:00:00.0000000
225786,4,5,1434,4,1194,2015-05-18,4314.00,647.10,4961.10,0.00,2015-05-18,1,20,2015-05-18 09:00:00.0000000
225790,7,5,1435,4,7879,2015-05-18,1553.60,233.04,1786.64,0.00,2015-05-18,1,20,2015-05-18 09:00:00.0000000
225791,4,7,NULL,4,NULL,2015-05-18,0.00,0.00,-5979498.60,0.00,2015-05-18,1,20,2015-05-18 09:00:00.0000000
225792,7,7,NULL,4,NULL,2015-05-18,0.00,0.00,-2546000.89,0.00,2015-05-18,1,20,2015-05-18 09:00:00.0000000
226131,4,5,1436,4,6773,2015-05-19,1049022.00,157353.30,1206375.30,0.00,2015-05-25,1,14,2015-05-25 09:00:00.0000000
226135,7,5,1437,4,875,2015-05-19,447597.30,67139.60,514736.90,0.00,2015-05-25,1,14,2015-05-25 09:00:00.0000000
226428,4,5,1438,4,7552,2015-05-20,1048362.00,157254.30,1205616.30,0.00,2015-05-25,1,14,2015-05-25 09:00:00.0000000
226432,7,5,1439,4,8924,2015-05-20,447230.00,67084.50,514314.50,0.00,2015-05-25,1,14,2015-05-25 09:00:00.0000000
226847,4,5,1440,4,2096,2015-05-21,1051878.00,157781.70,1209659.70,0.00,2015-05-25,1,14,2015-05-25 09:00:00.0000000
226851,7,5,1441,4,2276,2015-05-21,448406.90,67261.04,515667.94,0.00,2015-05-25,1,14,2015-05-25 09:00:00.0000000
227340,4,5,1442,4,1748,2015-05-22,1056732.00,158509.80,1215241.80,0.00,2015-05-25,1,14,2015-05-25 09:00:00.0000000
227344,7,5,1443,4,4221,2015-05-22,449240.30,67386.05,516626.35,0.00,2015-05-25,1,14,2015-05-25 09:00:00.0000000
227805,4,5,1444,4,1594,2015-05-25,1056216.00,158432.40,1214648.40,0.00,2015-05-25,1,14,2015-05-25 09:00:00.0000000
227809,7,5,1445,4,3630,2015-05-25,449986.00,67497.90,517483.90,0.00,2015-05-25,1,14,2015-05-25 09:00:00.0000000
227814,4,5,1446,4,8078,2015-05-25,3780.00,567.00,4347.00,0.00,2015-05-25,1,14,2015-05-25 09:00:00.0000000
227816,7,5,1447,4,178,2015-05-25,76.80,11.52,88.32,0.00,2015-05-25,1,14,2015-05-25 09:00:00.0000000
227817,4,7,NULL,4,NULL,2015-05-25,0.00,0.00,-6055888.50,0.00,2015-05-25,1,14,2015-05-25 09:00:00.0000000
227818,7,7,NULL,4,NULL,2015-05-25,0.00,0.00,-2578917.91,0.00,2015-05-25,1,14,2015-05-25 09:00:00.0000000
228134,4,5,1448,4,5475,2015-05-26,1061040.00,159156.00,1220196.00,0.00,2015-06-01,1,3,2015-06-01 09:00:00.0000000
228138,7,5,1449,4,4801,2015-05-26,448615.30,67292.30,515907.60,0.00,2015-06-01,1,3,2015-06-01 09:00:00.0000000
228611,4,5,1450,4,5587,2015-05-27,1063152.00,159472.80,1222624.80,0.00,2015-06-01,1,3,2015-06-01 09:00:00.0000000
228615,7,5,1451,4,5426,2015-05-27,449953.20,67492.98,517446.18,0.00,2015-06-01,1,3,2015-06-01 09:00:00.0000000
229043,4,5,1452,4,303,2015-05-28,1064010.00,159601.50,1223611.50,0.00,2015-06-01,1,3,2015-06-01 09:00:00.0000000
229047,7,5,1453,4,777,2015-05-28,453528.80,68029.32,521558.12,0.00,2015-06-01,1,3,2015-06-01 09:00:00.0000000
229355,4,5,1454,4,5072,2015-05-29,1065636.00,159845.40,1225481.40,0.00,2015-06-01,1,3,2015-06-01 09:00:00.0000000
229359,7,5,1455,4,9263,2015-05-29,453689.50,68053.43,521742.93,0.00,2015-06-01,1,3,2015-06-01 09:00:00.0000000
230079,4,5,1456,4,7018,2015-06-01,1069614.00,160442.10,1230056.10,0.00,2015-06-01,1,3,2015-06-01 09:00:00.0000000
230083,7,5,1457,4,3469,2015-06-01,454912.00,68236.80,523148.80,0.00,2015-06-01,1,3,2015-06-01 09:00:00.0000000
230088,4,5,1458,4,2972,2015-06-01,2970.00,445.50,3415.50,0.00,2015-06-01,1,3,2015-06-01 09:00:00.0000000
230090,7,5,1459,4,8024,2015-06-01,285.00,42.75,327.75,0.00,2015-06-01,1,3,2015-06-01 09:00:00.0000000
230091,4,7,NULL,4,NULL,2015-06-01,0.00,0.00,-6125385.30,0.00,2015-06-01,1,3,2015-06-01 09:00:00.0000000
230092,7,7,NULL,4,NULL,2015-06-01,0.00,0.00,-2600131.38,0.00,2015-06-01,1,3,2015-06-01 09:00:00.0000000
230490,4,5,1460,4,6308,2015-06-02,1077528.00,161629.20,1239157.20,0.00,2015-06-08,1,19,2015-06-08 09:00:00.0000000
230494,7,5,1461,4,7338,2015-06-02,454928.50,68239.28,523167.78,0.00,2015-06-08,1,19,2015-06-08 09:00:00.0000000
230829,4,5,1462,4,3181,2015-06-03,1079424.00,161913.60,1241337.60,0.00,2015-06-08,1,19,2015-06-08 09:00:00.0000000
230833,7,5,1463,4,681,2015-06-03,456979.20,68546.88,525526.08,0.00,2015-06-08,1,19,2015-06-08 09:00:00.0000000
231246,4,5,1464,4,1660,2015-06-04,1080984.00,162147.60,1243131.60,0.00,2015-06-08,1,19,2015-06-08 09:00:00.0000000
231250,7,5,1465,4,8031,2015-06-04,459030.20,68854.53,527884.73,0.00,2015-06-08,1,19,2015-06-08 09:00:00.0000000
231654,4,5,1466,4,4276,2015-06-05,1086468.00,162970.20,1249438.20,0.00,2015-06-08,1,19,2015-06-08 09:00:00.0000000
231658,7,5,1467,4,5576,2015-06-05,466592.40,69988.86,536581.26,0.00,2015-06-08,1,19,2015-06-08 09:00:00.0000000
232369,4,5,1468,4,1097,2015-06-08,1088742.00,163311.30,1252053.30,0.00,2015-06-08,1,19,2015-06-08 09:00:00.0000000
232373,7,5,1469,4,4308,2015-06-08,470741.80,70611.27,541353.07,0.00,2015-06-08,1,19,2015-06-08 09:00:00.0000000
232377,4,5,1470,4,7849,2015-06-08,2208.00,331.20,2539.20,0.00,2015-06-08,1,19,2015-06-08 09:00:00.0000000
232380,7,5,1471,4,7854,2015-06-08,2317.50,347.63,2665.13,0.00,2015-06-08,1,19,2015-06-08 09:00:00.0000000
232381,4,7,NULL,4,NULL,2015-06-08,0.00,0.00,-6227657.10,0.00,2015-06-08,1,19,2015-06-08 09:00:00.0000000
232382,7,7,NULL,4,NULL,2015-06-08,0.00,0.00,-2657178.05,0.00,2015-06-08,1,19,2015-06-08 09:00:00.0000000
232721,4,5,1472,4,6558,2015-06-09,1093530.00,164029.50,1257559.50,0.00,2015-06-15,1,8,2015-06-15 09:00:00.0000000
232725,7,5,1473,4,911,2015-06-09,473106.40,70965.96,544072.36,0.00,2015-06-15,1,8,2015-06-15 09:00:00.0000000
233194,4,5,1474,4,793,2015-06-10,1096272.00,164440.80,1260712.80,0.00,2015-06-15,1,8,2015-06-15 09:00:00.0000000
233198,7,5,1475,4,4027,2015-06-10,474444.70,71166.71,545611.41,0.00,2015-06-15,1,8,2015-06-15 09:00:00.0000000
